number,state,value,datetime_start,datetime_complete,duration_sec,user_attrs_json,param_batch_size,param_epochs,param_eps,param_hop_length,param_lr,param_mel,param_n_fft,param_norm_p
62,PRUNED,3.257735453546047,2026-01-29T19:14:55.452285,2026-01-29T19:15:11.741812,16.289527,{},64,138,0.0003174858895874752,256,0.0011087857453352186,ON,1024,2.5969420840868205
63,PRUNED,3.0420983359217644,2026-01-29T19:15:11.751467,2026-01-29T19:15:30.412941,18.661474,{},64,166,0.000687553636038768,512,0.0013812152554729077,ON,1024,2.3169338470021943
64,PRUNED,3.132305584847927,2026-01-29T19:15:30.421021,2026-01-29T19:15:42.327718,11.906697,{},64,157,0.00043387560940307397,512,0.00019303840180587444,ON,1024,3.051223351424433
65,COMPLETE,2.142222635447979,2026-01-29T19:15:42.336104,2026-01-29T19:20:24.458851,282.122747,"{""best_epoch"": 62, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-01-29/19-15-42""}",64,121,0.0009761497671293666,256,0.0005510214443698981,ON,512,2.007994408983315
66,PRUNED,2.876371394842863,2026-01-29T19:20:24.469821,2026-01-29T19:20:58.010475,33.540654,{},64,102,0.0006829300194873909,256,0.0006187084618099806,ON,512,1.9912096551865686
67,PRUNED,4.2432883977890015,2026-01-29T19:20:58.019465,2026-01-29T19:21:10.941185,12.92172,{},64,122,0.00025808669402395005,256,0.0007367288908554306,ON,512,2.098314146747098
68,PRUNED,9.413416857520739,2026-01-29T19:21:10.949510,2026-01-29T19:21:24.454412,13.504902,{},16,91,0.0005185222205118777,256,0.0009171432030214221,ON,512,1.7294166095351076
69,PRUNED,8.911225363612175,2026-01-29T19:21:24.461776,2026-01-29T19:21:37.462851,13.001075,{},32,130,0.00014847783267969296,256,0.0005364736776830149,ON,512,1.3609744162862238
70,COMPLETE,1.8147009685635567,2026-01-29T19:21:37.470676,2026-01-29T19:30:51.303863,553.833187,"{""best_epoch"": 73, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-01-29/19-21-37""}",64,145,0.0009645301303481083,320,0.0021969957889103006,OFF,512,1.5706317991837828
71,COMPLETE,1.9240715503692627,2026-01-29T19:30:51.316181,2026-01-29T19:39:57.552095,546.235914,"{""best_epoch"": 88, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-01-29/19-30-51""}",64,143,0.0009829913256149516,320,0.002217796277321899,OFF,512,1.583556290718539
72,COMPLETE,1.8771665170788765,2026-01-29T19:39:57.562468,2026-01-29T19:49:15.264579,557.702111,"{""best_epoch"": 114, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-01-29/19-39-57""}",64,146,0.0009970059776404487,320,0.0022547398465186906,OFF,512,1.5722347229374443
73,PRUNED,3.7094301879405975,2026-01-29T19:49:15.275365,2026-01-29T19:49:35.494021,20.218656,{},64,135,0.00038459061905332697,320,0.0023482067292115573,OFF,512,1.556801376512219
74,COMPLETE,1.8613856434822083,2026-01-29T19:49:35.502302,2026-01-29T19:58:49.284837,553.782535,"{""best_epoch"": 125, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-01-29/19-49-35""}",64,145,0.0009880095184403963,320,0.002967595888630117,OFF,512,1.4349399255031021
75,PRUNED,3.617350399494171,2026-01-29T19:58:49.296446,2026-01-29T19:59:09.478495,20.182049,{},64,151,0.00051905488792005,320,0.0030535603051145494,OFF,512,1.41316291717656
76,PRUNED,2.954847052693367,2026-01-29T19:59:09.486699,2026-01-29T19:59:33.451444,23.964745,{},64,119,0.0007246256987719921,320,0.004389140844213479,OFF,512,1.2466165376337828
77,PRUNED,4.051260977983475,2026-01-29T19:59:33.459847,2026-01-29T19:59:53.624966,20.165119,{},64,175,0.0003327388319413254,320,0.002278194041462299,OFF,512,1.449849795944303
78,PRUNED,3.5488343834877014,2026-01-29T19:59:53.634210,2026-01-29T20:00:10.033956,16.399746,{},64,108,0.0002332410356053264,320,0.002917639305736348,OFF,512,1.5378011552065503
79,PRUNED,9.441186264654,2026-01-29T20:00:10.042466,2026-01-29T20:00:27.048305,17.005839,{},8,146,0.0007561825664048116,320,0.003974172040344309,OFF,512,1.1122573730953262
80,PRUNED,3.229510560631752,2026-01-29T20:00:27.057324,2026-01-29T20:00:50.942225,23.884901,{},64,135,0.0004648394297961516,320,0.005354301161987456,OFF,512,1.7568552832270772
81,COMPLETE,1.911943193525076,2026-01-29T20:00:50.950762,2026-01-29T20:10:04.872136,553.921374,"{""best_epoch"": 131, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-01-29/20-00-51""}",64,145,0.0009757860023713273,320,0.0017118068134545966,OFF,512,1.6132250587023573
82,COMPLETE,1.8671736344695091,2026-01-29T20:10:04.882507,2026-01-29T20:20:26.946882,622.064375,"{""best_epoch"": 58, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-01-29/20-10-04""}",64,163,0.0009995998797669625,320,0.0017407975614378921,OFF,512,1.6370158296950017
83,PRUNED,3.0062426179647446,2026-01-29T20:20:26.957757,2026-01-29T20:20:50.930644,23.972887,{},64,127,0.0007231990227037823,320,0.00174512114459852,OFF,512,1.6449582776778129
84,PRUNED,3.6437859535217285,2026-01-29T20:20:50.939458,2026-01-29T20:21:11.139452,20.199994,{},64,156,0.0005157244129065301,320,0.002161187566144004,OFF,512,1.295428848828111
85,PRUNED,4.90731258392334,2026-01-29T20:21:11.147692,2026-01-29T20:21:27.617921,16.470229,{},48,143,0.00035505932279475275,320,0.0027141187367340576,OFF,512,1.5115433897094372
86,PRUNED,10.74349395930767,2026-01-29T20:21:27.625658,2026-01-29T20:21:44.003480,16.377822,{},64,133,1.1586937410893391e-08,320,0.0018064573215691745,OFF,512,1.38352877489536
87,PRUNED,37.20077231327693,2026-01-29T20:21:44.011144,2026-01-29T20:22:00.581632,16.570488,{},16,170,1.8920566898444193e-08,320,0.0015784941141317303,OFF,512,1.5804864031635988
88,PRUNED,2.8998605608940125,2026-01-29T20:22:00.590508,2026-01-29T20:22:24.507699,23.917191,{},64,184,0.0007605789003372164,320,0.0020038773013794572,OFF,512,1.8409285251168275
89,PRUNED,4.301825702190399,2026-01-29T20:22:24.516385,2026-01-29T20:22:44.706378,20.189993,{},64,154,0.0005701921544234112,320,0.002625820941187791,OFF,512,1.674253728092456
90,PRUNED,9.490200862288475,2026-01-29T20:22:44.714820,2026-01-29T20:23:01.138818,16.423998,{},64,146,1.0368396220999741e-07,320,0.0037403993667566504,OFF,512,1.3058640151123495
91,COMPLETE,1.9092165753245354,2026-01-29T20:23:01.147135,2026-01-29T20:33:11.828353,610.681218,"{""best_epoch"": 89, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-01-29/20-23-01""}",64,160,0.0008914801109986537,320,0.0014398976736612265,OFF,512,1.6049195439811306
92,COMPLETE,1.8239142373204231,2026-01-29T20:33:11.838977,2026-01-29T20:43:45.336057,633.49708,"{""best_epoch"": 150, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-01-29/20-33-11""}",64,166,0.000985646332112215,320,0.0014482668933607798,OFF,512,1.2024401955606805
93,PRUNED,3.4364086985588074,2026-01-29T20:43:45.346974,2026-01-29T20:44:05.553014,20.20604,{},64,163,0.0008030447344779133,320,0.0014997482806123328,OFF,512,1.1893753031431644
94,PRUNED,8.385691929608583,2026-01-29T20:44:05.561876,2026-01-29T20:44:22.056724,16.494848,{},32,178,0.0004485041316458616,320,0.001724448421495557,OFF,512,1.4890999918782024
95,PRUNED,3.840160220861435,2026-01-29T20:44:22.065240,2026-01-29T20:44:42.229679,20.164439,{},64,196,0.0006441046540978852,320,0.0019089047615533203,OFF,512,1.5985231339050023
96,PRUNED,5.4761141538619995,2026-01-29T20:44:42.238414,2026-01-29T20:44:58.620998,16.382584,{},64,151,1.3779500270679018e-05,320,0.001374379887953404,OFF,512,1.2043427060489689
97,PRUNED,3.6012935489416122,2026-01-29T20:44:58.629408,2026-01-29T20:45:15.054366,16.424958,{},64,165,0.00028407755915717535,320,0.00211406306636015,OFF,512,1.4695078238039443
98,PRUNED,7.112095355987549,2026-01-29T20:45:15.062668,2026-01-29T20:45:31.462838,16.40017,{},64,158,4.539214339229678e-07,320,0.0023706520620203264,OFF,512,1.7318577499992185
99,PRUNED,3.776026636362076,2026-01-29T20:45:31.472403,2026-01-29T20:45:51.637402,20.164999,{},64,141,0.0003730838686119032,320,0.002822248835221221,OFF,512,1.4078988695656738
