number,state,value,datetime_start,datetime_complete,duration_sec,user_attrs_json,param_batch_size,param_epochs,param_eps,param_hop_length,param_lr,param_mel,param_n_fft,param_norm_p
69,PRUNED,6.07348645105958,2026-01-30T00:31:35.558420,2026-01-30T00:31:48.800737,13.242317,{},32,108,0.000994925084712117,512,0.00012102011013290398,ON,1024,2.2930232379504174
70,PRUNED,3.0350560694932938,2026-01-30T00:31:48.808848,2026-01-30T00:32:04.044983,15.236135,{},64,91,0.0005031192020641351,512,0.00016854423907567448,ON,1024,2.0065667408156767
71,COMPLETE,2.317479021847248,2026-01-30T00:32:04.055120,2026-01-30T00:34:13.926878,129.871758,"{""best_epoch"": 32, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-01-30/00-32-04""}",64,55,0.0006855550524227782,512,0.00018736206673189136,ON,1024,1.6457222138647918
72,PRUNED,3.1726505905389786,2026-01-30T00:34:13.937240,2026-01-30T00:34:29.163058,15.225818,{},64,137,0.0003088370302963017,512,0.0002428489607246834,ON,1024,1.4861476054982163
73,PRUNED,3.039201356470585,2026-01-30T00:34:29.170504,2026-01-30T00:34:44.267634,15.09713,{},64,76,0.0007887529336309347,512,0.00013341645406364213,ON,1024,1.8121284878901496
74,PRUNED,2.76456106454134,2026-01-30T00:34:44.278252,2026-01-30T00:35:15.112516,30.834264,{},64,97,0.0005149873155005587,512,0.00020966956542158426,ON,1024,2.417996343777485
75,PRUNED,3.2776531130075455,2026-01-30T00:35:15.121332,2026-01-30T00:35:30.304365,15.183033,{},64,65,0.00037879531338637747,512,0.00010321550809193072,ON,1024,1.9112632000443004
76,PRUNED,4.17905380576849,2026-01-30T00:35:30.313235,2026-01-30T00:35:59.405004,29.091769,{},64,82,0.00015081264602178143,160,0.00015456206359125917,ON,1024,2.6025055506612405
77,PRUNED,10.379940763115883,2026-01-30T00:35:59.413390,2026-01-30T00:36:39.132297,39.718907,{},64,115,2.249018605774697e-08,128,0.0003019561237226097,ON,2048,3.9714463958158337
78,PRUNED,10.200566868980726,2026-01-30T00:36:39.140092,2026-01-30T00:36:53.752442,14.61235,{},8,45,0.00024532736672097026,512,0.00017763868186493353,ON,1024,2.7524338572774725
79,PRUNED,3.7404770731925963,2026-01-30T00:36:53.761144,2026-01-30T00:37:13.299714,19.53857,{},48,87,0.0007505770170826018,256,0.00025164355252205406,ON,512,2.988050562974797
80,COMPLETE,2.1251880079507828,2026-01-30T00:37:13.308210,2026-01-30T00:37:55.543150,42.23494,"{""best_epoch"": 13, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-01-30/00-37-13""}",64,16,0.0009929486682107654,512,0.00020968225425914533,ON,1024,2.8585071822335113
81,COMPLETE,2.230363465845585,2026-01-30T00:37:55.552570,2026-01-30T00:38:49.061724,53.509154,"{""best_epoch"": 14, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-01-30/00-37-55""}",64,21,0.0009728170253018854,512,0.00022326563992550752,ON,1024,2.51272051298771
82,COMPLETE,2.4065056182444096,2026-01-30T00:38:49.071235,2026-01-30T00:39:29.177059,40.105824,"{""best_epoch"": 11, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-01-30/00-38-49""}",64,15,0.000999486236206124,512,0.00021065704943413175,ON,1024,2.8933883902956983
83,PRUNED,3.06799678504467,2026-01-30T00:39:29.185926,2026-01-30T00:39:44.344172,15.158246,{},64,18,0.00047222076005689587,512,0.00033700293862192274,ON,1024,2.5386903544656274
84,PRUNED,3.1719071716070175,2026-01-30T00:39:44.352592,2026-01-30T00:39:59.839396,15.486804,{},64,26,0.0005813538613771388,512,0.0001193184984905846,ON,1024,2.6790626780418982
85,PRUNED,3.1999629698693752,2026-01-30T00:39:59.847605,2026-01-30T00:40:15.054320,15.206715,{},64,29,0.00033212367544089124,512,0.0002995032542371138,ON,1024,2.4501529669294957
86,COMPLETE,2.325246024876833,2026-01-30T00:40:15.062214,2026-01-30T00:41:10.978124,55.91591,"{""best_epoch"": 15, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-01-30/00-40-15""}",64,22,0.000779136961852824,512,0.00015155077990111805,ON,1024,2.227296754410359
87,PRUNED,8.717379136880238,2026-01-30T00:41:10.987999,2026-01-30T00:41:29.383305,18.395306,{},16,40,0.0005367112053377122,320,0.00022733259508931096,ON,1024,2.8629732345091496
88,PRUNED,5.539368495345116,2026-01-30T00:41:29.391716,2026-01-30T00:41:42.314299,12.922583,{},64,124,1.4000612323401047e-05,512,0.0001915273188075403,ON,1024,2.340144798045048
89,PRUNED,3.080569341778755,2026-01-30T00:41:42.322252,2026-01-30T00:41:57.419733,15.097481,{},64,14,0.0003902065662058719,512,0.0002645256672135388,ON,1024,2.7511971884113655
90,PRUNED,3.1296432986855507,2026-01-30T00:41:57.428286,2026-01-30T00:42:33.497711,36.069425,{},64,10,0.0007574435983912618,160,0.000131860251660594,ON,1024,2.6269609203602413
91,COMPLETE,2.1316140946000814,2026-01-30T00:42:33.506433,2026-01-30T00:45:21.572828,168.066395,"{""best_epoch"": 70, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-01-30/00-42-33""}",64,72,0.0008384356877212242,512,0.00016625216383804245,ON,1024,2.5109218654640397
92,COMPLETE,2.290280260145664,2026-01-30T00:45:21.582455,2026-01-30T00:48:04.952863,163.370408,"{""best_epoch"": 26, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-01-30/00-45-21""}",64,70,0.0007815018173223078,512,0.00017476952418328748,ON,1024,2.5294867734680078
93,COMPLETE,2.138250544667244,2026-01-30T00:48:04.962884,2026-01-30T00:50:25.825681,140.862797,"{""best_epoch"": 57, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-01-30/00-48-05""}",64,60,0.0009843122253964803,512,0.000910307847947643,ON,1024,2.3729194511102105
94,PRUNED,7.13288751244545,2026-01-30T00:50:25.834961,2026-01-30T00:50:38.930041,13.09508,{},32,55,0.0005367034234503438,512,0.0032209217045613176,ON,1024,2.2382772081993405
95,PRUNED,2.9336316362023354,2026-01-30T00:50:38.938245,2026-01-30T00:51:16.475957,37.537712,{},64,59,0.0009977974400678816,512,0.0009542490639638829,ON,1024,2.356019847223174
96,PRUNED,7.444979280233383,2026-01-30T00:51:16.484011,2026-01-30T00:51:30.652883,14.168872,{},64,77,5.560210361692917e-07,512,0.0011468998433151662,ON,2048,2.462914752994949
97,PRUNED,3.137908086180687,2026-01-30T00:51:30.661131,2026-01-30T00:51:55.473930,24.812799,{},64,32,0.00027296407968392845,256,0.0015294313945358401,ON,1024,2.7020068797482346
98,PRUNED,3.549878254532814,2026-01-30T00:51:55.482467,2026-01-30T00:52:28.725234,33.242767,{},64,98,0.00021024416958413965,128,0.0007664011883916769,ON,512,2.1561725785164043
99,PRUNED,20.40968538771073,2026-01-30T00:52:28.733379,2026-01-30T00:52:43.109948,14.376569,{},8,118,2.13999217412005e-06,512,0.0004690107902804668,ON,1024,2.267640909059654
