number,state,value,datetime_start,datetime_complete,duration_sec,user_attrs_json,param_batch_size,param_epochs,param_eps,param_hop_length,param_lr,param_mel,param_n_fft,param_norm_p
54,PRUNED,3.6791616678237915,2026-02-02T13:12:42.905456,2026-02-02T13:13:02.645714,19.740258,{},64,54,0.00018576556984048172,160,0.0012147063791755732,ON,1024,3.2876360799415387
55,PRUNED,7.115063024684787,2026-02-02T13:13:02.653892,2026-02-02T13:13:15.292463,12.638571,{},32,31,0.0003503206878126964,320,0.0005402819146785555,ON,1024,2.5792715335360947
56,PRUNED,7.189947355538607,2026-02-02T13:13:15.300368,2026-02-02T13:14:36.370050,81.069682,{},64,77,0.0006401288012054199,128,0.0002645548312073125,OFF,1024,3.0581272058919797
57,PRUNED,4.6369068920612335,2026-02-02T13:14:36.378723,2026-02-02T13:14:46.122052,9.743329,{},64,42,3.983165625968447e-05,512,0.0007977777991142645,ON,1024,1.2150498632981355
58,COMPLETE,2.2510897889733315,2026-02-02T13:14:46.130602,2026-02-02T13:18:35.584819,229.454217,"{""best_epoch"": 62, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-02-02/13-14-46""}",64,93,0.0009958574846093563,256,0.004247777160801069,ON,1024,3.4336492845666964
59,PRUNED,11.02484270830949,2026-02-02T13:18:35.595832,2026-02-02T13:18:50.508647,14.912815,{},8,96,0.000297812032849759,256,0.003052772581577854,ON,1024,3.4664638474812013
60,PRUNED,5.424736112356186,2026-02-02T13:18:50.517286,2026-02-02T13:19:59.662381,69.145095,{},48,87,0.00010509650498487713,256,0.005422754333688801,OFF,2048,3.7840164872001756
61,COMPLETE,2.1610699370503426,2026-02-02T13:19:59.671914,2026-02-02T13:24:01.177029,241.505115,"{""best_epoch"": 96, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-02-02/13-19-59""}",64,98,0.0009927005554837421,256,0.0017728208015377334,ON,1024,2.947856958347044
62,PRUNED,3.624188169836998,2026-02-02T13:24:01.187302,2026-02-02T13:24:15.436415,14.249113,{},64,98,0.0005738187420144091,256,0.0018051054934663773,ON,1024,2.9130653344962036
63,PRUNED,2.310969151556492,2026-02-02T13:24:15.445103,2026-02-02T13:27:57.617451,222.172348,{},64,111,0.0009112316759266882,256,0.0043399345472230925,ON,1024,3.1825723732480666
64,PRUNED,4.277513697743416,2026-02-02T13:27:57.626824,2026-02-02T13:28:12.064551,14.437727,{},64,126,0.00040689699291724166,256,0.0037942690670952147,ON,1024,2.451433769385254
65,PRUNED,3.87809931486845,2026-02-02T13:28:12.072004,2026-02-02T13:28:26.419605,14.347601,{},64,85,0.0001875120086963971,256,0.0026960544929089435,ON,1024,3.383289922558322
66,PRUNED,3.050526909530163,2026-02-02T13:28:26.428049,2026-02-02T13:28:42.095001,15.666952,{},64,111,0.0009822862987720544,256,0.006911274797454711,ON,512,2.7958232972614954
67,PRUNED,8.898956858118375,2026-02-02T13:28:42.103308,2026-02-02T13:28:56.657129,14.553821,{},16,102,0.0006066748372068748,256,0.0015676130931223274,ON,1024,3.5970746452619715
68,PRUNED,3.3647093325853348,2026-02-02T13:28:56.665277,2026-02-02T13:29:09.189717,12.52444,{},64,140,0.0003574264442296047,320,0.0002141848451354188,ON,1024,2.626891230785673
69,PRUNED,8.47300012409687,2026-02-02T13:29:09.197272,2026-02-02T13:29:28.914029,19.716757,{},32,134,0.00013943394972864404,160,0.00017199337326961008,ON,1024,2.9886407518936804
70,PRUNED,2.4715287685394287,2026-02-02T13:29:28.922722,2026-02-02T13:31:16.287251,107.364529,{},64,61,0.0006590995817906935,256,0.0003085360670863891,ON,1024,2.3055315408911
