number,state,value,datetime_start,datetime_complete,duration_sec,user_attrs_json,param_arcface_m,param_arcface_s,param_batch_size,param_epochs,param_hop_length,param_lr,param_mel,param_n_fft
64,PRUNED,0.00571338040754199,2026-01-27T01:37:29.490497,2026-01-27T01:38:04.379916,34.889419,{},0.6395125480717271,103.46803713147158,8,158,160,0.0022293271290425155,ON,512
65,COMPLETE,4.122654268338503e-08,2026-01-27T01:38:04.388481,2026-01-27T01:58:25.445269,1221.056788,"{""best_epoch"": 134, ""best_val_acc"": 1.0, ""effective_batch_size"": 8, ""output_dir"": ""./outputs/2026-01-27/01-38-04""}",0.6761108668107042,95.7991349434073,8,134,160,0.003938795553188128,ON,512
66,PRUNED,2.950429542162662e-07,2026-01-27T01:58:25.456613,2026-01-27T02:15:47.529738,1042.073125,{},0.677456025203428,93.62893300104429,8,135,160,0.003995559894918422,ON,512
67,PRUNED,82.93813896179199,2026-01-27T02:15:47.539541,2026-01-27T02:16:20.687012,33.147471,{},0.5688283667743188,113.94018171133331,64,147,160,0.002981318712847563,ON,512
68,PRUNED,0.0017547753639519214,2026-01-27T02:16:20.696221,2026-01-27T02:17:08.056573,47.360352,{},0.6155840527447185,97.54654077727135,8,165,160,0.003617000387744681,ON,512
69,COMPLETE,3.3279257483087575e-08,2026-01-27T02:17:08.065731,2026-01-27T02:38:05.741438,1257.675707,"{""best_epoch"": 127, ""best_val_acc"": 1.0, ""effective_batch_size"": 8, ""output_dir"": ""./outputs/2026-01-27/02-17-08""}",0.6685255666609226,107.09522817758395,8,129,160,0.006397130879322791,ON,512
70,PRUNED,16.4405699968338,2026-01-27T02:38:05.753300,2026-01-27T02:38:37.412135,31.658835,{},0.26444848474760646,106.90461772427159,32,143,160,0.006174801562184887,ON,512
71,PRUNED,0.007589637379472454,2026-01-27T02:38:37.420339,2026-01-27T02:39:12.321288,34.900949,{},0.672229991773705,120.17979023769774,8,154,160,0.0017183096824219025,ON,512
72,PRUNED,1.0530153069510106e-07,2026-01-27T02:39:12.331482,2026-01-27T02:57:26.140704,1093.809222,{},0.6605023379465373,88.48154139424955,8,129,160,0.005022169489828191,ON,512
73,COMPLETE,6.90420410028499e-08,2026-01-27T02:57:26.151307,2026-01-27T03:13:16.745304,950.593997,"{""best_epoch"": 124, ""best_val_acc"": 1.0, ""effective_batch_size"": 8, ""output_dir"": ""./outputs/2026-01-27/02-57-26""}",0.6826080539493528,95.67141854558025,8,124,160,0.006400232709427553,ON,512
74,COMPLETE,1.0927517498278879e-08,2026-01-27T03:13:16.755485,2026-01-27T03:31:36.035863,1099.280378,"{""best_epoch"": 132, ""best_val_acc"": 1.0, ""effective_batch_size"": 8, ""output_dir"": ""./outputs/2026-01-27/03-13-16""}",0.6874212388658838,97.85590406579666,8,132,160,0.007948369275899788,ON,512
75,COMPLETE,1.9868213740892315e-09,2026-01-27T03:31:36.046502,2026-01-27T03:50:39.929068,1143.882566,"{""best_epoch"": 132, ""best_val_acc"": 1.0, ""effective_batch_size"": 8, ""output_dir"": ""./outputs/2026-01-27/03-31-36""}",0.6842066411985378,98.10648951825112,8,132,160,0.00889929365866305,ON,512
76,PRUNED,2.687863173681156e-05,2026-01-27T03:50:39.942855,2026-01-27T03:56:14.620506,334.677651,{},0.6861963611497655,110.70520010611281,16,136,160,0.00847626196961938,ON,512
77,COMPLETE,0.0,2026-01-27T03:56:14.629466,2026-01-27T04:17:27.221236,1272.59177,"{""best_epoch"": 140, ""best_val_acc"": 1.0, ""effective_batch_size"": 8, ""output_dir"": ""./outputs/2026-01-27/03-56-14""}",0.6998242743963199,102.17864762119952,8,142,160,0.008548135708709442,ON,512
78,COMPLETE,0.0,2026-01-27T04:17:27.234498,2026-01-27T04:42:09.848525,1482.614027,"{""best_epoch"": 142, ""best_val_acc"": 1.0, ""effective_batch_size"": 8, ""output_dir"": ""./outputs/2026-01-27/04-17-27""}",0.6653308044221623,127.14832760212843,8,145,128,0.008647918057576094,ON,512
79,COMPLETE,0.0,2026-01-27T04:42:09.860369,2026-01-27T05:08:44.378529,1594.51816,"{""best_epoch"": 142, ""best_val_acc"": 1.0, ""effective_batch_size"": 8, ""output_dir"": ""./outputs/2026-01-27/04-42-09""}",0.6595716257028682,125.26980483393844,8,156,128,0.008685729929334,ON,512
80,PRUNED,4.46729850769043,2026-01-27T05:08:44.389691,2026-01-27T05:09:19.968392,35.578701,{},0.6973861135631712,127.50967145010078,64,156,128,0.008462229937224314,ON,512
81,COMPLETE,4.967053435223079e-10,2026-01-27T05:09:19.976868,2026-01-27T05:32:25.467097,1385.490229,"{""best_epoch"": 139, ""best_val_acc"": 1.0, ""effective_batch_size"": 8, ""output_dir"": ""./outputs/2026-01-27/05-09-20""}",0.6284132099060789,116.68026683234024,8,144,128,0.008379890395829797,ON,2048
82,COMPLETE,0.0,2026-01-27T05:32:25.478703,2026-01-27T05:56:21.068214,1435.589511,"{""best_epoch"": 143, ""best_val_acc"": 1.0, ""effective_batch_size"": 8, ""output_dir"": ""./outputs/2026-01-27/05-32-25""}",0.6193718950359196,125.90943589769554,8,144,128,0.008413046365750373,ON,2048
83,COMPLETE,4.967053435223079e-10,2026-01-27T05:56:21.080217,2026-01-27T06:20:16.355818,1435.275601,"{""best_epoch"": 139, ""best_val_acc"": 1.0, ""effective_batch_size"": 8, ""output_dir"": ""./outputs/2026-01-27/05-56-21""}",0.6236748406004221,125.04113066210081,8,145,128,0.008848839691830278,ON,2048
84,COMPLETE,0.0,2026-01-27T06:20:16.368675,2026-01-27T06:41:57.659188,1301.290513,"{""best_epoch"": 141, ""best_val_acc"": 1.0, ""effective_batch_size"": 8, ""output_dir"": ""./outputs/2026-01-27/06-20-16""}",0.6232452348827057,127.80458199010997,8,143,128,0.009042690291354584,ON,2048
85,COMPLETE,0.0,2026-01-27T06:41:57.671119,2026-01-27T06:59:18.475410,1040.804291,"{""best_epoch"": 145, ""best_val_acc"": 1.0, ""effective_batch_size"": 8, ""output_dir"": ""./outputs/2026-01-27/06-41-57""}",0.6244660855113591,125.89637780083977,8,164,128,0.00872278840507782,ON,2048
86,PRUNED,0.00011461652957223123,2026-01-27T06:59:18.487274,2026-01-27T07:01:02.556850,104.069576,{},0.5785595941552106,127.97331088829192,32,143,128,0.008975375628071882,ON,2048
87,PRUNED,4.7187007101712196e-08,2026-01-27T07:01:02.566343,2026-01-27T07:11:00.617061,598.050718,{},0.6221278493165854,123.94729550061165,8,164,128,0.007524531245140015,ON,2048
88,PRUNED,0.0003297635412309319,2026-01-27T07:11:00.627252,2026-01-27T07:12:05.103745,64.476493,{},0.5385551795853949,118.12313822853807,16,168,128,0.009634084820027847,ON,2048
89,PRUNED,2.632538296983474e-08,2026-01-27T07:12:05.113345,2026-01-27T07:22:08.373651,603.260306,{},0.6611344287061727,124.2547847315259,8,178,128,0.007002175940095712,ON,2048
90,PRUNED,0.33145977755387623,2026-01-27T07:22:08.384373,2026-01-27T07:22:36.395886,28.011513,{},0.19939087103985195,121.39520456753634,8,188,128,0.008799340728706124,ON,2048
91,PRUNED,9.487071880679802e-08,2026-01-27T07:22:36.405349,2026-01-27T07:32:05.894725,569.489376,{},0.6084814726241904,114.03921140291767,8,144,128,0.00996940371947834,ON,2048
92,PRUNED,9.536742465362143e-08,2026-01-27T07:32:05.904581,2026-01-27T07:41:35.498481,569.5939,{},0.6295216613549282,116.30780541833494,8,160,128,0.007821037691929348,ON,2048
93,PRUNED,2.880890980587007e-08,2026-01-27T07:41:35.509110,2026-01-27T07:51:38.348521,602.839411,{},0.6542357304623461,125.94001617942486,8,152,128,0.0068354875380014285,ON,2048
94,PRUNED,3.973642748178463e-09,2026-01-27T07:51:38.359102,2026-01-27T08:02:28.087392,649.72829,{},0.6268429244208455,121.97366000840992,8,155,128,0.008569214927641452,ON,2048
95,PRUNED,1.9371507894068904e-07,2026-01-27T08:02:28.097279,2026-01-27T08:11:25.036548,536.939269,{},0.5951231007634254,116.6082611374503,8,140,128,0.0075008262697925585,ON,2048
96,PRUNED,4.5696890715873906e-08,2026-01-27T08:11:25.046180,2026-01-27T08:21:23.511970,598.46579,{},0.6548390392322776,125.13633373227623,8,145,128,0.006026037163648667,ON,2048
97,COMPLETE,4.6765311829706964e-05,2026-01-27T08:21:23.522037,2026-01-27T08:22:24.295205,60.773168,"{""best_epoch"": 10, ""best_val_acc"": 1.0, ""effective_batch_size"": 8, ""output_dir"": ""./outputs/2026-01-27/08-21-23""}",0.6128629641437889,122.28741684663504,8,10,128,0.009069004826736041,ON,2048
98,PRUNED,11.589973513285319,2026-01-27T08:22:24.306065,2026-01-27T08:22:52.118164,27.812099,{},0.5781976776142158,118.72310894441318,8,172,128,0.0008848870629667347,ON,2048
99,PRUNED,2.5828677685524327e-08,2026-01-27T08:22:52.127409,2026-01-27T08:32:55.646539,603.51913,{},0.6668879866003806,125.92886981569717,8,161,128,0.006794184376097902,ON,2048
100,PRUNED,13.396318435668945,2026-01-27T08:32:55.656434,2026-01-27T08:33:12.048227,16.391793,{},0.5488503315798041,115.97644679120722,64,139,256,0.008286024597381085,ON,2048
101,PRUNED,1.0033447791120882e-07,2026-01-27T08:33:12.059749,2026-01-27T08:42:37.343969,565.28422,{},0.6289704114441481,112.28369688840951,8,166,128,0.007577186540716079,ON,2048
