number,state,value,datetime_start,datetime_complete,duration_sec,user_attrs_json,param_batch_size,param_epochs,param_eps,param_hop_length,param_lr,param_mel,param_n_fft,param_norm_p
71,COMPLETE,1.9207767583429813,2026-02-13T00:27:39.442688,2026-02-13T00:29:07.929247,88.486559,"{""best_epoch"": 875, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-02-13/00-27-39""}",64,882,0.0009831310647087845,512,0.0005740226411736159,ON,2048,2.6142262410451496
72,PRUNED,3.126712143421173,2026-02-13T00:29:07.945475,2026-02-13T00:29:15.766174,7.820699,{},64,890,0.0007283350355790011,512,0.000556076041318866,ON,2048,2.577983998987245
73,PRUNED,3.3394995033740997,2026-02-13T00:29:15.774408,2026-02-13T00:29:23.631130,7.856722,{},64,438,0.0004616669678269482,512,0.0007079307945167764,ON,2048,2.7219386964445342
74,COMPLETE,2.0437468588352203,2026-02-13T00:29:23.639683,2026-02-13T00:31:00.444591,96.804908,"{""best_epoch"": 865, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-02-13/00-29-23""}",64,942,0.0009880308156667874,512,0.0004018045222445336,ON,2048,2.2653023413484776
75,PRUNED,3.201267808675766,2026-02-13T00:31:00.460951,2026-02-13T00:31:10.865238,10.404287,{},64,962,0.0007425680190702114,256,0.0003989451371293109,ON,2048,2.9629741252603132
76,PRUNED,3.5081683844327927,2026-02-13T00:31:10.873340,2026-02-13T00:31:18.655631,7.782291,{},64,810,0.0002894845265501496,512,0.000587761473704216,ON,2048,2.1917289123681214
77,PRUNED,10.616660594940186,2026-02-13T00:31:18.663806,2026-02-13T00:31:26.510365,7.846559,{},64,864,2.249018605774697e-08,512,0.000936791100623145,ON,2048,3.9714463958158337
78,PRUNED,3.248828038573265,2026-02-13T00:31:26.519774,2026-02-13T00:31:39.845673,13.325899,{},64,938,0.0004736584505958237,160,0.0004947580846839967,ON,2048,2.0394640122016647
79,PRUNED,9.233796582122643,2026-02-13T00:31:39.854119,2026-02-13T00:31:48.296049,8.44193,{},8,978,0.0007543954172559323,128,0.0007984222324538097,ON,512,3.166220458412848
80,PRUNED,3.777910742163658,2026-02-13T00:31:48.304323,2026-02-13T00:31:56.041221,7.736898,{},48,914,0.0009684428035472881,512,0.0002996820872597742,ON,2048,2.2844837887867064
81,PRUNED,3.126975379884243,2026-02-13T00:31:56.050676,2026-02-13T00:32:03.779139,7.728463,{},64,860,0.0007560007150925491,512,0.00033675294746119636,ON,2048,2.39610311313356
82,PRUNED,3.0270607322454453,2026-02-13T00:32:03.787802,2026-02-13T00:32:11.549664,7.761862,{},64,901,0.0009995933430902862,512,0.0003902379809607435,ON,2048,2.6502613870515663
83,PRUNED,3.244186207652092,2026-02-13T00:32:11.557860,2026-02-13T00:32:19.330595,7.772735,{},64,832,0.0004544172164203115,512,0.0006645069468384812,ON,2048,2.1156299507210434
84,PRUNED,3.6852029860019684,2026-02-13T00:32:19.338715,2026-02-13T00:32:25.692564,6.353849,{},64,951,0.0002049965360699717,512,0.0004322012437964816,ON,1024,1.9723509129070351
85,PRUNED,3.442700430750847,2026-02-13T00:32:25.701129,2026-02-13T00:32:33.509921,7.808792,{},64,925,0.00035309944586895434,512,0.00048800559334468064,ON,2048,2.2468593364620073
86,PRUNED,3.286754012107849,2026-02-13T00:32:33.518812,2026-02-13T00:32:42.222991,8.704179,{},64,671,0.0006268189289439537,512,0.001143379726403813,OFF,2048,2.791883179781579
87,PRUNED,9.208786144852638,2026-02-13T00:32:42.231971,2026-02-13T00:32:51.749834,9.517863,{},16,999,0.0004937641693881712,320,0.0008362474029400861,ON,2048,2.304789037631725
88,PRUNED,3.1444408744573593,2026-02-13T00:32:51.757694,2026-02-13T00:32:59.628864,7.87117,{},64,801,0.0007608764513556646,512,0.0002778967553739864,ON,2048,2.448629711819064
89,PRUNED,20.011952485889196,2026-02-13T00:32:59.637681,2026-02-13T00:33:07.535625,7.897944,{},32,748,3.4281556229337356e-07,512,0.0005821134416587735,ON,2048,2.55195672990165
90,PRUNED,3.4954562336206436,2026-02-13T00:33:07.544772,2026-02-13T00:33:20.929918,13.385146,{},64,10,0.0003163031253083565,160,0.00034534558027008876,ON,2048,2.066947283100643
91,COMPLETE,2.0524127148091793,2026-02-13T00:33:20.938327,2026-02-13T00:34:49.871004,88.932677,"{""best_epoch"": 836, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-02-13/00-33-20""}",64,878,0.0008905126395847944,512,0.0006480761061478001,ON,2048,2.443441144226304
92,COMPLETE,1.8740611784160137,2026-02-13T00:34:49.887163,2026-02-13T00:36:20.123944,90.236781,"{""best_epoch"": 811, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-02-13/00-34-49""}",64,885,0.0009856720758939755,512,0.0006633629337773873,ON,2048,2.886820448287577
93,PRUNED,3.167884148657322,2026-02-13T00:36:20.145538,2026-02-13T00:36:27.905267,7.759729,{},64,870,0.0007036032889370835,512,0.0006800354119479873,ON,2048,2.880846500289173
94,PRUNED,3.3465471863746643,2026-02-13T00:36:27.913732,2026-02-13T00:36:35.686487,7.772755,{},64,770,0.0005469073748925912,512,0.0007476589447073657,ON,2048,3.366708501054979
95,COMPLETE,1.929547242820263,2026-02-13T00:36:35.695791,2026-02-13T00:38:16.622768,100.926977,"{""best_epoch"": 961, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-02-13/00-36-35""}",64,971,0.0009982955035478895,512,0.0006238820923257733,ON,2048,2.6727828870325627
96,PRUNED,3.484685890376568,2026-02-13T00:38:16.639846,2026-02-13T00:38:24.502149,7.862303,{},64,974,0.0004010157582617782,512,0.0005493566051242313,ON,2048,3.0348271487220915
97,PRUNED,3.6831010207533836,2026-02-13T00:38:24.510971,2026-02-13T00:38:32.285317,7.774346,{},64,903,0.00026491347274455214,256,0.00046297900986791787,ON,1024,2.768438395342886
98,PRUNED,3.1483844071626663,2026-02-13T00:38:32.294222,2026-02-13T00:38:40.110316,7.816094,{},64,942,0.0007521740027224853,512,0.0004077593893143628,ON,2048,2.6260400232442818
99,PRUNED,9.552095883587997,2026-02-13T00:38:40.119301,2026-02-13T00:38:45.439948,5.320647,{},8,835,0.0005808173325035631,512,0.0010215538405362165,OFF,512,2.8857173180352333
